administrador,usuario,presionó botón correcto,tiempo de interacción,mini juego,número de interacción por lección,color presionado,dificultad,fecha,juego,auto push,tiempo de lección,tiempo de sesión
,,,,,,,,,,,,
,,,,,,,,,,,,
,,1.0,0.7046335442479728,0.09028886187014011,0.38223312921240044,0.30991917664109775,0.33241275105523804,,,0.603290117320049,0.32637776651150885,0.6812841774604608
,,0.7046335442479728,1.0,0.005847680810601953,0.3842493623942938,0.5751759696476242,0.1323246006939499,,,0.769989319060102,0.46314240818144314,0.9667680429874663
,,0.09028886187014011,0.005847680810601953,1.0,0.23094786552575486,0.01644839524862437,0.06004359574973768,,,0.00013596850604454197,0.2125126343029435,0.04613706971925088
,,0.38223312921240044,0.3842493623942938,0.23094786552575486,1.0,0.3342918334789299,0.38564756152935953,,,0.13334805168751002,0.18147783027122355,0.37881861759501917
,,0.30991917664109775,0.5751759696476242,0.01644839524862437,0.3342918334789299,1.0,0.0175942474968012,,,0.370077423018113,0.2679384505553922,0.5592973714103288
,,0.33241275105523804,0.1323246006939499,0.06004359574973768,0.38564756152935953,0.0175942474968012,1.0,,,0.03813451054491485,0.22246739331543572,0.08709231011116098
,,,,,,,,,,,,
,,,,,,,,,,,,
,,0.603290117320049,0.769989319060102,0.00013596850604454197,0.13334805168751002,0.370077423018113,0.03813451054491485,,,1.0,0.3528471228989671,0.7365365737467792
,,0.32637776651150885,0.46314240818144314,0.2125126343029435,0.18147783027122355,0.2679384505553922,0.22246739331543572,,,0.3528471228989671,1.0,0.22459844446131977
,,0.6812841774604608,0.9667680429874663,0.04613706971925088,0.37881861759501917,0.5592973714103288,0.08709231011116098,,,0.7365365737467792,0.22459844446131977,1.0
