administrador,usuario,presionó botón correcto,tiempo de interacción,mini juego,número de interacción por lección,color presionado,dificultad,fecha,juego,auto push,tiempo de lección,tiempo de sesión
,,,,,,,,,,,,
,,,,,,,,,,,,
,,1.0,0.8674803033651151,0.14692271253533087,0.6716421024278599,0.7940689230447535,,,,0.870388279778489,0.36750012132179016,0.7797600736681295
,,0.8674803033651151,1.0,0.10190722544795917,0.7025179133664404,0.8019295314494542,,,,0.9999373657574107,0.42219904813465703,0.895820005969
,,0.14692271253533087,0.10190722544795917,1.0,0.12705551421167008,0.17039229334259373,,,,0.1044960708824814,0.39683401659345763,0.07790024298668106
,,0.6716421024278599,0.7025179133664404,0.12705551421167008,1.0,0.7606953970487939,,,,0.7052788415982689,0.29778670723716355,0.6318424710649819
,,0.7940689230447535,0.8019295314494542,0.17039229334259373,0.7606953970487939,1.0,,,,0.8049844718999244,0.3398849662367554,0.7211663641313409
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,0.870388279778489,0.9999373657574107,0.1044960708824814,0.7052788415982689,0.8049844718999244,,,,1.0,0.42222549390866976,0.8958761184911358
,,0.36750012132179016,0.42219904813465703,0.39683401659345763,0.29778670723716355,0.3398849662367554,,,,0.42222549390866976,1.0,0.024078510240747666
,,0.7797600736681295,0.895820005969,0.07790024298668106,0.6318424710649819,0.7211663641313409,,,,0.8958761184911358,0.024078510240747666,1.0
